"flat";"down";"up"
"45";0.142857142857143;0.357142857142857;0.5
"45.41";0.285714285714286;0.428571428571429;0.285714285714286
"45.6";0.25;0.5;0.25
"46";0.166666666666667;0.333333333333333;0.5
"47.30";0.285714285714286;0.428571428571429;0.285714285714286
"47.5";0.25;0.375;0.375
"477";0.285714285714286;0.428571428571429;0.285714285714286
"48.27";0.25;0.5;0.25
"48.5";0.222222222222222;0.333333333333333;0.444444444444444
"49.80";0.25;0.5;0.25
"4904";0.25;0.5;0.25
"4922";0.25;0.5;0.25
"4930";0.25;0.5;0.25
"4934";0.285714285714286;0.428571428571429;0.285714285714286
"4969";0.25;0.5;0.25
"4990";0.25;0.5;0.25
"5.07";0.285714285714286;0.428571428571429;0.285714285714286
"5.78";0.285714285714286;0.428571428571429;0.285714285714286
"50";0.0833333333333333;0.375;0.541666666666667
"51";0.153846153846154;0.307692307692308;0.538461538461538
"524.23";0.25;0.5;0.25
"5245";0.25;0.5;0.25
"525";0.285714285714286;0.428571428571429;0.285714285714286
"5269";0.25;0.5;0.25
"5274";0.285714285714286;0.428571428571429;0.285714285714286
"53";0.285714285714286;0.428571428571429;0.285714285714286
"531";0.25;0.5;0.25
"5347";0.142857142857143;0.5;0.357142857142857
"5351";0.222222222222222;0.444444444444444;0.333333333333333
"5388";0.285714285714286;0.428571428571429;0.285714285714286
"5536";0.285714285714286;0.428571428571429;0.285714285714286
"556";0.25;0.5;0.25
"562";0.285714285714286;0.428571428571429;0.285714285714286
"571";0.285714285714286;0.428571428571429;0.285714285714286
"5754.65";0.285714285714286;0.428571428571429;0.285714285714286
"578";0.285714285714286;0.428571428571429;0.285714285714286
"58";0.181818181818182;0.454545454545455;0.363636363636364
"58.88";0.285714285714286;0.428571428571429;0.285714285714286
"583.85";0.285714285714286;0.428571428571429;0.285714285714286
"595";0.285714285714286;0.428571428571429;0.285714285714286
"6.1";0.285714285714286;0.428571428571429;0.285714285714286
"6.4";0.2;0.4;0.4
"6.44";0.2;0.4;0.4
"6.95";0.285714285714286;0.428571428571429;0.285714285714286
"60";0.111111111111111;0.444444444444444;0.444444444444444
"608.6";0.25;0.5;0.25
"61";0.2;0.6;0.2
"612";0.25;0.5;0.25
"617";0.285714285714286;0.428571428571429;0.285714285714286
"619";0.25;0.5;0.25
"6202";0.222222222222222;0.444444444444444;0.333333333333333
"6244";0.222222222222222;0.555555555555556;0.222222222222222
"626.5";0.2;0.4;0.4
"6269";0.285714285714286;0.428571428571429;0.285714285714286
"6282";0.285714285714286;0.428571428571429;0.285714285714286
"6286";0.285714285714286;0.428571428571429;0.285714285714286
"629";0.2;0.6;0.2
"63.48";0.25;0.5;0.25
"634.28";0.285714285714286;0.428571428571429;0.285714285714286
"638";0.25;0.5;0.25
"64";0.2;0.6;0.2
"6443";0.285714285714286;0.428571428571429;0.285714285714286
"65";0.222222222222222;0.444444444444444;0.333333333333333
"650";0.25;0.5;0.25
"650.7";0.285714285714286;0.428571428571429;0.285714285714286
"6510";0.25;0.5;0.25
"655";0.285714285714286;0.428571428571429;0.285714285714286
"660";0.25;0.5;0.25
"663";0.222222222222222;0.444444444444444;0.333333333333333
"67";0.285714285714286;0.428571428571429;0.285714285714286
"67.29";0.285714285714286;0.428571428571429;0.285714285714286
"675";0.285714285714286;0.428571428571429;0.285714285714286
"68.21";0.285714285714286;0.428571428571429;0.285714285714286
"69.93";0.25;0.5;0.25
"7.49";0.285714285714286;0.428571428571429;0.285714285714286
"7.66";0.25;0.5;0.25
"7.8";0.285714285714286;0.428571428571429;0.285714285714286
"70";0.2;0.3;0.5
"70.2";0.25;0.5;0.25
"701";0.285714285714286;0.428571428571429;0.285714285714286
"706.81";0.285714285714286;0.428571428571429;0.285714285714286
"707";0.25;0.5;0.25
"719.68";0.285714285714286;0.428571428571429;0.285714285714286
"7203.07";0.25;0.5;0.25
"724";0.285714285714286;0.428571428571429;0.285714285714286
"74.5";0.285714285714286;0.428571428571429;0.285714285714286
"75";0.25;0.375;0.375
"750";0.25;0.375;0.375
"756.7";0.285714285714286;0.428571428571429;0.285714285714286
"758";0.285714285714286;0.428571428571429;0.285714285714286
"76";0.25;0.5;0.25
"7719.63";0.285714285714286;0.428571428571429;0.285714285714286
"7786.92";0.285714285714286;0.428571428571429;0.285714285714286
"7800";0.25;0.5;0.25
"7812.23";0.285714285714286;0.428571428571429;0.285714285714286
"79";0.25;0.5;0.25
"7980.59";0.285714285714286;0.428571428571429;0.285714285714286
"7986.56";0.285714285714286;0.428571428571429;0.285714285714286
"8.23";0.285714285714286;0.428571428571429;0.285714285714286
"8.25";0.25;0.5;0.25
"8.4";0.25;0.5;0.25
"8.5";0.285714285714286;0.428571428571429;0.285714285714286
"80";0.153846153846154;0.461538461538462;0.384615384615385
"8000";0.142857142857143;0.428571428571429;0.428571428571429
"802";0.25;0.5;0.25
"802.11";0.25;0.5;0.25
"804";0.285714285714286;0.428571428571429;0.285714285714286
"8081";0.285714285714286;0.428571428571429;0.285714285714286
"809.5";0.285714285714286;0.428571428571429;0.285714285714286
"8091";0.25;0.375;0.375
"810";0.285714285714286;0.428571428571429;0.285714285714286
"811";0.285714285714286;0.428571428571429;0.285714285714286
"8115.89";0.285714285714286;0.428571428571429;0.285714285714286
"817.43";0.25;0.5;0.25
"8193.42";0.285714285714286;0.428571428571429;0.285714285714286
"82";0.285714285714286;0.428571428571429;0.285714285714286
"8200";0.285714285714286;0.428571428571429;0.285714285714286
"8213.42";0.285714285714286;0.428571428571429;0.285714285714286
"8226.07";0.285714285714286;0.428571428571429;0.285714285714286
"8259.99";0.285714285714286;0.428571428571429;0.285714285714286
"8283.38";0.285714285714286;0.428571428571429;0.285714285714286
"8285.43";0.285714285714286;0.428571428571429;0.285714285714286
"8286";0.285714285714286;0.428571428571429;0.285714285714286
"8286.84";0.285714285714286;0.428571428571429;0.285714285714286
"8300";0.125;0.625;0.25
"8307.04";0.285714285714286;0.428571428571429;0.285714285714286
"8315.7";0.285714285714286;0.428571428571429;0.285714285714286
"8335";0.285714285714286;0.428571428571429;0.285714285714286
"8335.67";0.285714285714286;0.428571428571429;0.285714285714286
"8365.92";0.285714285714286;0.428571428571429;0.285714285714286
"8393";0.285714285714286;0.428571428571429;0.285714285714286
"84";0.222222222222222;0.444444444444444;0.333333333333333
"842";0.285714285714286;0.428571428571429;0.285714285714286
"85";0.166666666666667;0.333333333333333;0.5
"8500";0.2;0.4;0.4
"8529.54";0.285714285714286;0.428571428571429;0.285714285714286
"8600";0.2;0.5;0.3
"8690";0.285714285714286;0.428571428571429;0.285714285714286
"8691";0.285714285714286;0.428571428571429;0.285714285714286
"87";0.166666666666667;0.5;0.333333333333333
"8700";0.285714285714286;0.428571428571429;0.285714285714286
"871";0.285714285714286;0.428571428571429;0.285714285714286
"871.2";0.181818181818182;0.454545454545455;0.363636363636364
"8745";0.285714285714286;0.428571428571429;0.285714285714286
"88";0.181818181818182;0.363636363636364;0.454545454545455
"8800";0.25;0.375;0.375
"8870";0.285714285714286;0.428571428571429;0.285714285714286
"89";0.25;0.375;0.375
"891";0.285714285714286;0.428571428571429;0.285714285714286
"8919";0.285714285714286;0.428571428571429;0.285714285714286
"9.2";0.2;0.6;0.2
"9.22";0.285714285714286;0.428571428571429;0.285714285714286
"9.5";0.285714285714286;0.428571428571429;0.285714285714286
"9.7";0.25;0.5;0.25
"9.84";0.25;0.5;0.25
"900";0.1;0.45;0.45
"9000";0.25;0.375;0.375
"9049";0.285714285714286;0.428571428571429;0.285714285714286
"9171";0.25;0.5;0.25
"9187";0.25;0.5;0.25
"9188";0.25;0.5;0.25
"919";0.25;0.5;0.25
"92.22";0.285714285714286;0.428571428571429;0.285714285714286
"9200";0.111111111111111;0.333333333333333;0.555555555555556
"9215.58";0.25;0.5;0.25
"9230";0.25;0.5;0.25
"9233";0.25;0.5;0.25
"9238";0.2;0.6;0.2
"9244";0.285714285714286;0.428571428571429;0.285714285714286
"9268";0.25;0.5;0.25
"930";0.2;0.4;0.4
"9300";0.117647058823529;0.588235294117647;0.294117647058824
"9308";0.285714285714286;0.428571428571429;0.285714285714286
"9319";0.25;0.5;0.25
"9325";0.285714285714286;0.428571428571429;0.285714285714286
"9338";0.166666666666667;0.666666666666667;0.166666666666667
"9340.13";0.285714285714286;0.428571428571429;0.285714285714286
"9348";0.25;0.5;0.25
"9368.43";0.285714285714286;0.428571428571429;0.285714285714286
"9369.51";0.25;0.5;0.25
"9386";0.25;0.5;0.25
"939";0.285714285714286;0.428571428571429;0.285714285714286
"9400";0.0952380952380952;0.333333333333333;0.571428571428571
"9426";0.25;0.5;0.25
"943";0.285714285714286;0.428571428571429;0.285714285714286
"9436";0.25;0.5;0.25
"9454";0.25;0.5;0.25
"9456.18";0.25;0.5;0.25
"9466";0.25;0.5;0.25
"9472";0.25;0.5;0.25
"95";0.285714285714286;0.428571428571429;0.285714285714286
"954.52";0.285714285714286;0.428571428571429;0.285714285714286
"9570";0.25;0.5;0.25
"9571.97";0.25;0.5;0.25
"9574";0.25;0.5;0.25
"9598";0.25;0.5;0.25
"96";0.25;0.375;0.375
"9600";0.0625;0.5;0.4375
"9610";0.25;0.5;0.25
"9610.83";0.25;0.5;0.25
"9617.04";0.25;0.5;0.25
"9618";0.25;0.5;0.25
"9619";0.25;0.5;0.25
"9626";0.2;0.6;0.2
"9627";0.25;0.5;0.25
"9637";0.285714285714286;0.428571428571429;0.285714285714286
"9645.77";0.25;0.5;0.25
"9646.07";0.25;0.5;0.25
"9650";0.25;0.5;0.25
"9700";0.142857142857143;0.5;0.357142857142857
"971.35";0.25;0.5;0.25
"97159";0.25;0.5;0.25
"9730";0.25;0.5;0.25
"9758.0";0.25;0.5;0.25
"9759.96";0.25;0.5;0.25
"977.56";0.25;0.5;0.25
"9772";0.25;0.5;0.25
"978.25";0.25;0.5;0.25
"98";0.222222222222222;0.444444444444444;0.333333333333333
"9800";0.222222222222222;0.444444444444444;0.333333333333333
"983";0.285714285714286;0.428571428571429;0.285714285714286
"9859";0.2;0.4;0.4
"9900";0.25;0.5;0.25
"9904";0.285714285714286;0.428571428571429;0.285714285714286
"9916";0.25;0.5;0.25
"A72";0.2;0.6;0.2
"A9";0.0625;0.4375;0.5
"Adoption";0.25;0.5;0.25
"AFE";0.25;0.5;0.25
"All";0.25;0.5;0.25
"Allegro";0.285714285714286;0.428571428571429;0.285714285714286
"Amazon";0.285714285714286;0.428571428571429;0.285714285714286
"AMD";0.25;0.375;0.375
"And";0.25;0.5;0.25
"Applied";0.285714285714286;0.428571428571429;0.285714285714286
"ARM";0.2;0.6;0.2
"Armour";0.285714285714286;0.428571428571429;0.285714285714286
"ASIC";0.2;0.6;0.2
"ASML";0.222222222222222;0.333333333333333;0.444444444444444
"AV";0.285714285714286;0.428571428571429;0.285714285714286
"A股";0.2;0.4;0.4
"Behavior";0.25;0.5;0.25
"Beyond";0.25;0.5;0.25
"Big";0.25;0.5;0.25
"C1";0.25;0.5;0.25
"Cadence";0.25;0.5;0.25
"Call";0.111111111111111;0.555555555555556;0.333333333333333
"Carbon";0.285714285714286;0.428571428571429;0.285714285714286
"CCFA5";0.25;0.5;0.25
"CES";0.166666666666667;0.666666666666667;0.166666666666667
"Chipgate";0.285714285714286;0.428571428571429;0.285714285714286
"Conference";0.25;0.5;0.25
"CSR";0.181818181818182;0.272727272727273;0.545454545454545
"DAT";0.25;0.5;0.25
"Data";0.25;0.5;0.25
"Design";0.222222222222222;0.555555555555556;0.222222222222222
"DisplaySearch";0.285714285714286;0.428571428571429;0.285714285714286
"DJSI";0.285714285714286;0.428571428571429;0.285714285714286
"Dow";0.285714285714286;0.428571428571429;0.285714285714286
"DRAM";0.142857142857143;0.214285714285714;0.642857142857143
"E3";0.285714285714286;0.428571428571429;0.285714285714286
"eNVM";0.25;0.5;0.25
"EPS";0.111111111111111;0.5;0.388888888888889
"ETF";0.153846153846154;0.307692307692308;0.538461538461538
"EV";0.285714285714286;0.428571428571429;0.285714285714286
"FED";0.222222222222222;0.333333333333333;0.444444444444444
"FF";0.285714285714286;0.428571428571429;0.285714285714286
"FinFE";0.25;0.5;0.25
"Finfet";0.25;0.5;0.25
"FinFET";0.222222222222222;0.444444444444444;0.333333333333333
"FU";0.285714285714286;0.428571428571429;0.285714285714286
"Gartner";0.166666666666667;0.5;0.333333333333333
"GDP";0.117647058823529;0.470588235294118;0.411764705882353
"Google";0.25;0.5;0.25
"Group";0.285714285714286;0.428571428571429;0.285714285714286
"IEEE";0.222222222222222;0.555555555555556;0.222222222222222
"IEK";0.2;0.6;0.2
"IHS";0.25;0.5;0.25
"InFO";0.2;0.5;0.3
"Insights";0.2;0.6;0.2
"Intel";0.25;0.5;0.25
"Internal";0.285714285714286;0.428571428571429;0.285714285714286
"IoE";0.285714285714286;0.428571428571429;0.285714285714286
"IP";0.166666666666667;0.666666666666667;0.166666666666667
"iPhone6s";0.25;0.375;0.375
"ISP";0.25;0.5;0.25
"ITA";0.285714285714286;0.428571428571429;0.285714285714286
"JP";0.285714285714286;0.428571428571429;0.285714285714286
"jpp";0.285714285714286;0.428571428571429;0.285714285714286
"Leader";0.285714285714286;0.428571428571429;0.285714285714286
"LP";0.285714285714286;0.428571428571429;0.285714285714286
"Mall";0.285714285714286;0.428571428571429;0.285714285714286
"Mark";0.222222222222222;0.444444444444444;0.333333333333333
"Mart";0.285714285714286;0.428571428571429;0.285714285714286
"MCU";0.166666666666667;0.333333333333333;0.5
"Meal";0.285714285714286;0.428571428571429;0.285714285714286
"Medicine";0.285714285714286;0.428571428571429;0.285714285714286
"MIC";0.25;0.5;0.25
"Microsoft";0.285714285714286;0.428571428571429;0.285714285714286
"Mobius";0.25;0.5;0.25
"Morgan";0.285714285714286;0.428571428571429;0.285714285714286
"Movie";0.285714285714286;0.428571428571429;0.285714285714286
"ODM";0.285714285714286;0.428571428571429;0.285714285714286
"OEM";0.285714285714286;0.428571428571429;0.285714285714286
"OI";0.1;0.5;0.4
"OmniVision";0.222222222222222;0.555555555555556;0.222222222222222
"One";0.285714285714286;0.428571428571429;0.285714285714286
"Pay";0.25;0.5;0.25
"PC";0.111111111111111;0.5;0.388888888888889
"Plus";0.166666666666667;0.416666666666667;0.416666666666667
"PMI";0.153846153846154;0.461538461538462;0.384615384615385
"PMOLED";0.285714285714286;0.428571428571429;0.285714285714286
"Prices";0.285714285714286;0.428571428571429;0.285714285714286
"Put";0.1;0.5;0.4
"PV";0.285714285714286;0.428571428571429;0.285714285714286
"RSI";0.285714285714286;0.428571428571429;0.285714285714286
"SCARA";0.25;0.5;0.25
"SCM";0.285714285714286;0.428571428571429;0.285714285714286
"SEMICON";0.25;0.375;0.375
"SiP";0.285714285714286;0.428571428571429;0.285714285714286
"Synopsys";0.25;0.5;0.25
"Systems";0.285714285714286;0.428571428571429;0.285714285714286
"Taiwan";0.181818181818182;0.454545454545455;0.363636363636364
"Technology";0.25;0.5;0.25
"Ti";0.2;0.4;0.4
"TI";0.2;0.4;0.4
"TPK";0.166666666666667;0.25;0.583333333333333
"TrendForce";0.222222222222222;0.333333333333333;0.444444444444444
"TSIA";0.25;0.5;0.25
"TV";0.2;0.5;0.3
"UA";0.285714285714286;0.428571428571429;0.285714285714286
"USB3";0.2;0.6;0.2
"Vi";0.25;0.5;0.25
"VisERA";0.285714285714286;0.428571428571429;0.285714285714286
"VLSI";0.25;0.5;0.25
"Wal";0.285714285714286;0.428571428571429;0.285714285714286
"Win";0.285714285714286;0.428571428571429;0.285714285714286
"Windows";0.2;0.4;0.4
"WSTS";0.25;0.5;0.25
"Xbox";0.285714285714286;0.428571428571429;0.285714285714286
"Xilinx";0.25;0.5;0.25
"安謀";0.25;0.5;0.25
"澳門";0.285714285714286;0.428571428571429;0.285714285714286
"八個";0.285714285714286;0.428571428571429;0.285714285714286
"八降";0.285714285714286;0.428571428571429;0.285714285714286
"巴隆";0.153846153846154;0.461538461538462;0.384615384615385
"百點";0.222222222222222;0.333333333333333;0.444444444444444
"半年報";0.25;0.5;0.25
"半年線";0.105263157894737;0.368421052631579;0.526315789473684
"伴隨";0.2;0.4;0.4
"幫助";0.285714285714286;0.428571428571429;0.285714285714286
"保費";0.181818181818182;0.272727272727273;0.545454545454545
"保護";0.222222222222222;0.555555555555556;0.222222222222222
"保守";0.222222222222222;0.555555555555556;0.222222222222222
"保證金";0.285714285714286;0.428571428571429;0.285714285714286
"寶座";0.222222222222222;0.444444444444444;0.333333333333333
"報導";0.153846153846154;0.538461538461538;0.307692307692308
"報復性";0.222222222222222;0.444444444444444;0.333333333333333
"報佳音";0.222222222222222;0.333333333333333;0.444444444444444
"爆發";0.285714285714286;0.428571428571429;0.285714285714286
"悲觀";0.285714285714286;0.428571428571429;0.285714285714286
"北區";0.25;0.5;0.25
"本屆";0.285714285714286;0.428571428571429;0.285714285714286
"比爾斯";0.222222222222222;0.444444444444444;0.333333333333333
"比台";0.285714285714286;0.428571428571429;0.285714285714286
"比特";0.25;0.5;0.25
"避險";0.285714285714286;0.428571428571429;0.285714285714286
"變化";0.2;0.6;0.2
"變數";0.25;0.5;0.25
"標的";0.153846153846154;0.384615384615385;0.461538461538462
"並不";0.222222222222222;0.444444444444444;0.333333333333333
"並不弱";0.25;0.5;0.25
"並對";0.25;0.5;0.25
"並非";0.222222222222222;0.555555555555556;0.222222222222222
"並且";0.285714285714286;0.428571428571429;0.285714285714286
"並無";0.222222222222222;0.333333333333333;0.444444444444444
"並已";0.25;0.5;0.25
"波動";0.133333333333333;0.533333333333333;0.333333333333333
"補充";0.25;0.375;0.375
"不敵";0.2;0.6;0.2
"不斷";0.1;0.45;0.45
"不及";0.25;0.5;0.25
"不佳";0.25;0.5;0.25
"不佳台";0.25;0.5;0.25
"不佳下";0.25;0.5;0.25
"不僅";0.0714285714285714;0.392857142857143;0.535714285714286
"不景氣";0.285714285714286;0.428571428571429;0.285714285714286
"不領情";0.285714285714286;0.428571428571429;0.285714285714286
"不論";0.2;0.5;0.3
"不強";0.25;0.5;0.25
"不太有";0.25;0.5;0.25
"不同之處";0.285714285714286;0.428571428571429;0.285714285714286
"不旺";0.181818181818182;0.272727272727273;0.545454545454545
"不鏽鋼";0.285714285714286;0.428571428571429;0.285714285714286
"不虞匱乏";0.285714285714286;0.428571428571429;0.285714285714286
"不著";0.25;0.5;0.25
"不墜";0.181818181818182;0.363636363636364;0.454545454545455
"布空";0.25;0.5;0.25
"布雷克";0.285714285714286;0.428571428571429;0.285714285714286
"部位";0.25;0.375;0.375
"財報";0.142857142857143;0.5;0.357142857142857
"財測";0.222222222222222;0.333333333333333;0.444444444444444
"財務";0.285714285714286;0.428571428571429;0.285714285714286
"採購";0.25;0.5;0.25
"採取";0.285714285714286;0.428571428571429;0.285714285714286
"採用";0.25;0.5;0.25
"參半";0.25;0.375;0.375
"參考";0.181818181818182;0.363636363636364;0.454545454545455
"慘跌";0.25;0.5;0.25
"操作";0.25;0.375;0.375
"側目";0.285714285714286;0.428571428571429;0.285714285714286
"測試";0.166666666666667;0.666666666666667;0.166666666666667
"曾銘宗為";0.25;0.5;0.25
"差額";0.285714285714286;0.428571428571429;0.285714285714286
"差異";0.285714285714286;0.428571428571429;0.285714285714286
"差轉";0.2;0.6;0.2
"產能";0.25;0.5;0.25
"產品";0.2;0.4;0.4
"產生";0.285714285714286;0.428571428571429;0.285714285714286
"產值";0.25;0.5;0.25
"長榮";0.25;0.5;0.25
"廠家";0.25;0.5;0.25
"廠致新";0.285714285714286;0.428571428571429;0.285714285714286
"暢旺";0.25;0.5;0.25
"超過";0.166666666666667;0.5;0.333333333333333
"超前";0.25;0.5;0.25
"超群";0.25;0.5;0.25
"超越";0.25;0.5;0.25
"沉積";0.25;0.5;0.25
"陳昱宏";0.181818181818182;0.363636363636364;0.454545454545455
"塵埃落定";0.285714285714286;0.428571428571429;0.285714285714286
"成分股";0.285714285714286;0.428571428571429;0.285714285714286
"成績";0.181818181818182;0.454545454545455;0.363636363636364
"成交";0.166666666666667;0.416666666666667;0.416666666666667
"成交額";0.25;0.5;0.25
"成數";0.285714285714286;0.428571428571429;0.285714285714286
"承壓";0.222222222222222;0.444444444444444;0.333333333333333
"持股";0.25;0.375;0.375
"充滿信心";0.2;0.6;0.2
"衝擊";0.285714285714286;0.428571428571429;0.285714285714286
"籌資";0.285714285714286;0.428571428571429;0.285714285714286
"出版";0.25;0.5;0.25
"出國";0.285714285714286;0.428571428571429;0.285714285714286
"出貨量";0.285714285714286;0.428571428571429;0.285714285714286
"出盡";0.166666666666667;0.333333333333333;0.5
"出口業";0.25;0.5;0.25
"出期招";0.285714285714286;0.428571428571429;0.285714285714286
"出書";0.25;0.5;0.25
"出脫";0.2;0.6;0.2
"初見";0.285714285714286;0.428571428571429;0.285714285714286
"處理器";0.181818181818182;0.454545454545455;0.363636363636364
"傳來";0.285714285714286;0.428571428571429;0.285714285714286
"傳統";0.153846153846154;0.615384615384615;0.230769230769231
"創近";0.25;0.5;0.25
"創投";0.25;0.5;0.25
"創證";0.285714285714286;0.428571428571429;0.285714285714286
"次世代";0.222222222222222;0.444444444444444;0.333333333333333
"從豪威";0.285714285714286;0.428571428571429;0.285714285714286
"促進";0.285714285714286;0.428571428571429;0.285714285714286
"促熱";0.285714285714286;0.428571428571429;0.285714285714286
"促銷";0.285714285714286;0.428571428571429;0.285714285714286
"存貨";0.285714285714286;0.428571428571429;0.285714285714286
"挫創";0.25;0.5;0.25
"打頭陣";0.25;0.5;0.25
"大單";0.181818181818182;0.454545454545455;0.363636363636364
"大跌";0.2;0.6;0.2
"大哥大";0.222222222222222;0.555555555555556;0.222222222222222
"大舉";0.125;0.375;0.5
"大軍";0.25;0.5;0.25
"大老";0.285714285714286;0.428571428571429;0.285714285714286
"大類";0.181818181818182;0.454545454545455;0.363636363636364
"大買";0.25;0.5;0.25
"大賣";0.285714285714286;0.428571428571429;0.285714285714286
"大升";0.2;0.4;0.4
"大體";0.285714285714286;0.428571428571429;0.285714285714286
"大中華區";0.25;0.5;0.25
"帶領";0.166666666666667;0.333333333333333;0.5
"單季";0.153846153846154;0.461538461538462;0.384615384615385
"單降";0.25;0.5;0.25
"單留";0.285714285714286;0.428571428571429;0.285714285714286
"單日";0.2;0.3;0.5
"單時";0.285714285714286;0.428571428571429;0.285714285714286
"單未";0.285714285714286;0.428571428571429;0.285714285714286
"單轉";0.2;0.4;0.4
"擔心";0.285714285714286;0.428571428571429;0.285714285714286
"但逢";0.25;0.5;0.25
"但港滬";0.25;0.5;0.25
"但台";0.117647058823529;0.529411764705882;0.352941176470588
"但須";0.25;0.5;0.25
"淡季";0.222222222222222;0.555555555555556;0.222222222222222
"導入";0.222222222222222;0.333333333333333;0.444444444444444
"到來";0.285714285714286;0.428571428571429;0.285714285714286
"到昨";0.25;0.5;0.25
"德盛";0.285714285714286;0.428571428571429;0.285714285714286
"等級";0.285714285714286;0.428571428571429;0.285714285714286
"低潮";0.285714285714286;0.428571428571429;0.285714285714286
"低檔";0.153846153846154;0.538461538461538;0.307692307692308
"低價";0.222222222222222;0.444444444444444;0.333333333333333
"低接";0.25;0.375;0.375
"低買高賣";0.25;0.5;0.25
"低盤";0.2;0.6;0.2
"敵聯";0.25;0.5;0.25
"地化";0.25;0.5;0.25
"地澆上";0.285714285714286;0.428571428571429;0.285714285714286
"第九天";0.285714285714286;0.428571428571429;0.285714285714286
"第三本";0.25;0.5;0.25
"第四季";0.166666666666667;0.333333333333333;0.5
"第一屆";0.285714285714286;0.428571428571429;0.285714285714286
"點間";0.25;0.5;0.25
"店頭";0.2;0.4;0.4
"電對";0.285714285714286;0.428571428571429;0.285714285714286
"電法";0.285714285714286;0.428571428571429;0.285714285714286
"電將";0.285714285714286;0.428571428571429;0.285714285714286
"電視";0.285714285714286;0.428571428571429;0.285714285714286
"電信";0.25;0.5;0.25
"電子展";0.25;0.5;0.25
"調查";0.2;0.6;0.2
"調高";0.285714285714286;0.428571428571429;0.285714285714286
"調升";0.285714285714286;0.428571428571429;0.285714285714286
"調整";0.2;0.3;0.5
"跌幅";0.111111111111111;0.722222222222222;0.166666666666667
"跌破";0.166666666666667;0.583333333333333;0.25
"跌勢";0.285714285714286;0.428571428571429;0.285714285714286
"定調";0.285714285714286;0.428571428571429;0.285714285714286
"董事會";0.285714285714286;0.428571428571429;0.285714285714286
"凍結資金";0.25;0.5;0.25
"動力";0.2;0.4;0.4
"棟樑";0.285714285714286;0.428571428571429;0.285714285714286
"獨弱";0.285714285714286;0.428571428571429;0.285714285714286
"短空";0.25;0.5;0.25
"短線";0.181818181818182;0.363636363636364;0.454545454545455
"堆疊";0.25;0.5;0.25
"對策";0.25;0.375;0.375
"對大立光";0.285714285714286;0.428571428571429;0.285714285714286
"對抗";0.222222222222222;0.444444444444444;0.333333333333333
"對內";0.285714285714286;0.428571428571429;0.285714285714286
"對證";0.285714285714286;0.428571428571429;0.285714285714286
"多持";0.285714285714286;0.428571428571429;0.285714285714286
"多處";0.285714285714286;0.428571428571429;0.285714285714286
"多達";0.25;0.5;0.25
"多點";0.181818181818182;0.454545454545455;0.363636363636364
"多家";0.222222222222222;0.444444444444444;0.333333333333333
"多空";0.0740740740740741;0.333333333333333;0.592592592592593
"多空紛";0.25;0.375;0.375
"多項";0.285714285714286;0.428571428571429;0.285714285714286
"多於";0.2;0.4;0.4
"二極體";0.222222222222222;0.555555555555556;0.222222222222222
"二周";0.285714285714286;0.428571428571429;0.285714285714286
"發展";0.25;0.375;0.375
"繁城";0.285714285714286;0.428571428571429;0.285714285714286
"反彈力";0.25;0.375;0.375
"反觀";0.222222222222222;0.444444444444444;0.333333333333333
"反撲";0.25;0.375;0.375
"反壓";0.222222222222222;0.444444444444444;0.333333333333333
"反以";0.285714285714286;0.428571428571429;0.285714285714286
"方略";0.285714285714286;0.428571428571429;0.285714285714286
"非農";0.285714285714286;0.428571428571429;0.285714285714286
"分層";0.285714285714286;0.428571428571429;0.285714285714286
"分鐘";0.166666666666667;0.666666666666667;0.166666666666667
"份額";0.2;0.4;0.4
"奮力";0.25;0.5;0.25
"封測";0.142857142857143;0.285714285714286;0.571428571428571
"封測廠";0.166666666666667;0.416666666666667;0.416666666666667
"封裝";0.105263157894737;0.421052631578947;0.473684210526316
"副董事長";0.25;0.375;0.375
"副總";0.111111111111111;0.333333333333333;0.555555555555556
"副總裁";0.285714285714286;0.428571428571429;0.285714285714286
"副總經理";0.285714285714286;0.428571428571429;0.285714285714286
"富邦金";0.25;0.5;0.25
"富蘭克林";0.222222222222222;0.555555555555556;0.222222222222222
"感恩節";0.285714285714286;0.428571428571429;0.285714285714286
"剛創";0.25;0.5;0.25
"鋼構";0.285714285714286;0.428571428571429;0.285714285714286
"港建";0.25;0.5;0.25
"高檔";0.2;0.6;0.2
"高價股";0.2;0.4;0.4
"高科技";0.285714285714286;0.428571428571429;0.285714285714286
"高且";0.285714285714286;0.428571428571429;0.285714285714286
"高通";0.142857142857143;0.214285714285714;0.642857142857143
"各國";0.133333333333333;0.6;0.266666666666667
"各種";0.285714285714286;0.428571428571429;0.285714285714286
"個別";0.2;0.4;0.4
"個人電腦";0.222222222222222;0.555555555555556;0.222222222222222
"個位數";0.285714285714286;0.428571428571429;0.285714285714286
"個資";0.285714285714286;0.428571428571429;0.285714285714286
"跟進";0.285714285714286;0.428571428571429;0.285714285714286
"更將";0.25;0.5;0.25
"工廠";0.25;0.375;0.375
"工研院";0.2;0.6;0.2
"工業";0.153846153846154;0.538461538461538;0.307692307692308
"公會";0.285714285714286;0.428571428571429;0.285714285714286
"公開";0.222222222222222;0.444444444444444;0.333333333333333
"公司";0.153846153846154;0.461538461538462;0.384615384615385
"公債";0.25;0.375;0.375
"功虧一簣";0.285714285714286;0.428571428571429;0.285714285714286
